,KODE_KEL_DESA,KODE_KECAMATAN,KODE_KAB_KOTA,KODE_PROVINSI,Mayoritas,Minoritas,ISLAM,KRISTEN,KATOLIK,HINDU,BUDDHA,KONGHUCU,KEPERCAYAAN
30067,36.02.04.2004,36.02.04,36.02,36,2239.0,0.0,2239.0,0.0,0.0,0.0,0.0,0.0,0.0
30068,36.02.04.2008,36.02.04,36.02,36,4499.0,0.0,4499.0,0.0,0.0,0.0,0.0,0.0,0.0
30069,36.02.04.2010,36.02.04,36.02,36,4757.0,1.0,4757.0,0.0,0.0,1.0,0.0,0.0,0.0
30070,36.02.04.2013,36.02.04,36.02,36,3132.0,1.0,3132.0,1.0,0.0,0.0,0.0,0.0,0.0
30071,36.02.04.2014,36.02.04,36.02,36,3830.0,0.0,3830.0,0.0,0.0,0.0,0.0,0.0,0.0
30072,36.02.04.2015,36.02.04,36.02,36,2289.0,0.0,2289.0,0.0,0.0,0.0,0.0,0.0,0.0
30073,36.02.05.2013,36.02.05,36.02,36,2545.0,0.0,2545.0,0.0,0.0,0.0,0.0,0.0,0.0
30074,36.02.11.2006,36.02.11,36.02,36,4556.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,0.0
30075,36.02.05.2018,36.02.05,36.02,36,2410.0,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0
30076,36.02.05.2020,36.02.05,36.02,36,3169.0,0.0,3169.0,0.0,0.0,0.0,0.0,0.0,0.0
30077,36.02.05.2021,36.02.05,36.02,36,1951.0,0.0,1951.0,0.0,0.0,0.0,0.0,0.0,0.0
30078,36.02.06.2001,36.02.06,36.02,36,1597.0,3970.0,1597.0,0.0,0.0,0.0,0.0,0.0,3970.0
30079,36.02.06.2002,36.02.06,36.02,36,5547.0,0.0,5547.0,0.0,0.0,0.0,0.0,0.0,0.0
30080,36.02.17.2005,36.02.17,36.02,36,4448.0,1.0,4448.0,1.0,0.0,0.0,0.0,0.0,0.0
30081,36.02.06.2003,36.02.06,36.02,36,4828.0,0.0,4828.0,0.0,0.0,0.0,0.0,0.0,0.0
30082,36.02.06.2005,36.02.06,36.02,36,3232.0,20.0,3232.0,0.0,5.0,0.0,12.0,0.0,3.0
30083,36.02.06.2008,36.02.06,36.02,36,4007.0,31.0,4007.0,0.0,0.0,0.0,0.0,0.0,31.0
30084,36.02.06.2012,36.02.06,36.02,36,3998.0,0.0,3998.0,0.0,0.0,0.0,0.0,0.0,0.0
30085,36.02.07.2010,36.02.07,36.02,36,4378.0,4.0,4378.0,0.0,0.0,0.0,0.0,0.0,4.0
30086,36.02.07.2007,36.02.07,36.02,36,3209.0,0.0,3209.0,0.0,0.0,0.0,0.0,0.0,0.0
30087,36.02.07.2009,36.02.07,36.02,36,3005.0,0.0,3005.0,0.0,0.0,0.0,0.0,0.0,0.0
30088,36.02.07.2016,36.02.07,36.02,36,1562.0,1.0,1562.0,1.0,0.0,0.0,0.0,0.0,0.0
30089,36.02.08.2003,36.02.08,36.02,36,2237.0,0.0,2237.0,0.0,0.0,0.0,0.0,0.0,0.0
30090,36.02.08.2006,36.02.08,36.02,36,2979.0,0.0,2979.0,0.0,0.0,0.0,0.0,0.0,0.0
30091,36.02.08.2007,36.02.08,36.02,36,3567.0,2.0,3567.0,2.0,0.0,0.0,0.0,0.0,0.0
30092,36.02.08.2008,36.02.08,36.02,36,2792.0,0.0,2792.0,0.0,0.0,0.0,0.0,0.0,0.0
30093,36.02.08.2010,36.02.08,36.02,36,2194.0,0.0,2194.0,0.0,0.0,0.0,0.0,0.0,0.0
30094,36.02.09.2007,36.02.09,36.02,36,2320.0,0.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0
30095,36.02.09.2018,36.02.09,36.02,36,3139.0,0.0,3139.0,0.0,0.0,0.0,0.0,0.0,0.0
30096,36.02.09.2010,36.02.09,36.02,36,2357.0,0.0,2357.0,0.0,0.0,0.0,0.0,0.0,0.0
30097,36.02.09.2012,36.02.09,36.02,36,4389.0,0.0,4389.0,0.0,0.0,0.0,0.0,0.0,0.0
30098,36.02.09.2015,36.02.09,36.02,36,3271.0,0.0,3271.0,0.0,0.0,0.0,0.0,0.0,0.0
30099,36.02.09.2016,36.02.09,36.02,36,3658.0,1.0,3658.0,1.0,0.0,0.0,0.0,0.0,0.0
30100,36.02.10.2002,36.02.10,36.02,36,3737.0,0.0,3737.0,0.0,0.0,0.0,0.0,0.0,0.0
30101,36.02.10.2005,36.02.10,36.02,36,5444.0,0.0,5444.0,0.0,0.0,0.0,0.0,0.0,0.0
30102,36.02.10.2006,36.02.10,36.02,36,4852.0,0.0,4852.0,0.0,0.0,0.0,0.0,0.0,0.0
30103,36.02.10.2007,36.02.10,36.02,36,5171.0,1.0,5171.0,0.0,0.0,0.0,0.0,0.0,1.0
30104,36.02.10.2008,36.02.10,36.02,36,3971.0,0.0,3971.0,0.0,0.0,0.0,0.0,0.0,0.0
30105,36.02.10.2009,36.02.10,36.02,36,4041.0,0.0,4041.0,0.0,0.0,0.0,0.0,0.0,0.0
30106,36.71.04.1005,36.71.04,36.71,36,16582.0,3363.0,16582.0,1123.0,1022.0,10.0,1205.0,1.0,2.0
30107,36.02.10.2010,36.02.10,36.02,36,2891.0,1.0,2891.0,1.0,0.0,0.0,0.0,0.0,0.0
30108,36.02.10.2011,36.02.10,36.02,36,3477.0,0.0,3477.0,0.0,0.0,0.0,0.0,0.0,0.0
30109,36.02.11.2001,36.02.11,36.02,36,3002.0,0.0,3002.0,0.0,0.0,0.0,0.0,0.0,0.0
30110,36.02.11.2004,36.02.11,36.02,36,3540.0,0.0,3540.0,0.0,0.0,0.0,0.0,0.0,0.0
30111,36.02.11.2007,36.02.11,36.02,36,6319.0,7.0,6319.0,5.0,0.0,0.0,2.0,0.0,0.0
30112,36.02.11.2008,36.02.11,36.02,36,4628.0,2.0,4628.0,2.0,0.0,0.0,0.0,0.0,0.0
30113,36.02.11.2011,36.02.11,36.02,36,3800.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0
30114,36.02.12.2004,36.02.12,36.02,36,2881.0,0.0,2881.0,0.0,0.0,0.0,0.0,0.0,0.0
30115,36.02.12.2007,36.02.12,36.02,36,3484.0,36.0,3484.0,33.0,3.0,0.0,0.0,0.0,0.0
30116,36.02.12.2008,36.02.12,36.02,36,3765.0,0.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0
30117,36.02.12.2013,36.02.12,36.02,36,3869.0,0.0,3869.0,0.0,0.0,0.0,0.0,0.0,0.0
30118,36.02.12.2010,36.02.12,36.02,36,2629.0,0.0,2629.0,0.0,0.0,0.0,0.0,0.0,0.0
30119,36.02.13.2012,36.02.13,36.02,36,4922.0,0.0,4922.0,0.0,0.0,0.0,0.0,0.0,0.0
30120,36.02.12.2014,36.02.12,36.02,36,2707.0,0.0,2707.0,0.0,0.0,0.0,0.0,0.0,0.0
30121,36.02.12.2015,36.02.12,36.02,36,5083.0,5.0,5083.0,1.0,4.0,0.0,0.0,0.0,0.0
30122,36.02.13.2006,36.02.13,36.02,36,5583.0,86.0,5583.0,30.0,8.0,0.0,48.0,0.0,0.0
30123,36.02.15.2012,36.02.15,36.02,36,2872.0,0.0,2872.0,0.0,0.0,0.0,0.0,0.0,0.0
30124,36.02.13.2011,36.02.13,36.02,36,2717.0,0.0,2717.0,0.0,0.0,0.0,0.0,0.0,0.0
30125,36.02.13.2018,36.02.13,36.02,36,3391.0,0.0,3391.0,0.0,0.0,0.0,0.0,0.0,0.0
30126,36.02.13.2021,36.02.13,36.02,36,3092.0,1.0,3092.0,0.0,0.0,1.0,0.0,0.0,0.0
30127,36.02.13.2022,36.02.13,36.02,36,2593.0,0.0,2593.0,0.0,0.0,0.0,0.0,0.0,0.0
30128,36.02.14.2009,36.02.14,36.02,36,7574.0,1.0,7574.0,0.0,1.0,0.0,0.0,0.0,0.0
30129,36.02.14.2010,36.02.14,36.02,36,7069.0,8.0,7069.0,6.0,0.0,1.0,1.0,0.0,0.0
30130,36.02.14.2013,36.02.14,36.02,36,6879.0,634.0,6879.0,107.0,185.0,1.0,341.0,0.0,0.0
30131,36.02.14.2014,36.02.14,36.02,36,5935.0,12.0,5935.0,10.0,2.0,0.0,0.0,0.0,0.0
30132,36.02.14.2017,36.02.14,36.02,36,11439.0,76.0,11439.0,56.0,8.0,1.0,11.0,0.0,0.0
30133,36.02.14.2021,36.02.14,36.02,36,4971.0,1.0,4971.0,0.0,0.0,0.0,1.0,0.0,0.0
30134,36.02.14.2023,36.02.14,36.02,36,6750.0,136.0,6750.0,85.0,29.0,0.0,22.0,0.0,0.0
30135,36.02.16.2004,36.02.16,36.02,36,2252.0,0.0,2252.0,0.0,0.0,0.0,0.0,0.0,0.0
30136,36.02.15.2002,36.02.15,36.02,36,5161.0,11.0,5161.0,10.0,1.0,0.0,0.0,0.0,0.0
30137,36.02.15.2003,36.02.15,36.02,36,5844.0,0.0,5844.0,0.0,0.0,0.0,0.0,0.0,0.0
30138,36.02.15.2004,36.02.15,36.02,36,4292.0,6.0,4292.0,2.0,4.0,0.0,0.0,0.0,0.0
30139,36.02.15.2005,36.02.15,36.02,36,3878.0,0.0,3878.0,0.0,0.0,0.0,0.0,0.0,0.0
30140,36.02.15.2007,36.02.15,36.02,36,5833.0,0.0,5833.0,0.0,0.0,0.0,0.0,0.0,0.0
30141,36.02.15.2008,36.02.15,36.02,36,5702.0,1.0,5702.0,0.0,0.0,0.0,1.0,0.0,0.0
30142,36.02.15.2009,36.02.15,36.02,36,4658.0,0.0,4658.0,0.0,0.0,0.0,0.0,0.0,0.0
30143,36.02.16.2007,36.02.16,36.02,36,3656.0,0.0,3656.0,0.0,0.0,0.0,0.0,0.0,0.0
30144,36.02.16.2008,36.02.16,36.02,36,2491.0,0.0,2491.0,0.0,0.0,0.0,0.0,0.0,0.0
30145,36.02.16.2013,36.02.16,36.02,36,5284.0,0.0,5284.0,0.0,0.0,0.0,0.0,0.0,0.0
30146,36.02.16.2014,36.02.16,36.02,36,3172.0,0.0,3172.0,0.0,0.0,0.0,0.0,0.0,0.0
30147,36.02.16.2016,36.02.16,36.02,36,1776.0,0.0,1776.0,0.0,0.0,0.0,0.0,0.0,0.0
30148,36.02.17.2004,36.02.17,36.02,36,2631.0,0.0,2631.0,0.0,0.0,0.0,0.0,0.0,0.0
30149,36.02.17.2003,36.02.17,36.02,36,2983.0,0.0,2983.0,0.0,0.0,0.0,0.0,0.0,0.0
30150,36.02.17.2013,36.02.17,36.02,36,2038.0,0.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0
30151,36.02.17.2008,36.02.17,36.02,36,4842.0,0.0,4842.0,0.0,0.0,0.0,0.0,0.0,0.0
30152,36.02.17.2009,36.02.17,36.02,36,3935.0,0.0,3935.0,0.0,0.0,0.0,0.0,0.0,0.0
30153,36.02.18.2001,36.02.18,36.02,36,6416.0,4.0,6416.0,0.0,4.0,0.0,0.0,0.0,0.0
30154,36.02.18.2005,36.02.18,36.02,36,3076.0,0.0,3076.0,0.0,0.0,0.0,0.0,0.0,0.0
30155,36.02.18.2006,36.02.18,36.02,36,3338.0,0.0,3338.0,0.0,0.0,0.0,0.0,0.0,0.0
30156,36.02.18.2007,36.02.18,36.02,36,4678.0,18.0,4678.0,14.0,4.0,0.0,0.0,0.0,0.0
30157,36.02.18.2010,36.02.18,36.02,36,5535.0,4.0,5535.0,1.0,3.0,0.0,0.0,0.0,0.0
30158,36.02.18.2011,36.02.18,36.02,36,6662.0,250.0,6662.0,202.0,32.0,0.0,16.0,0.0,0.0
30159,36.02.18.2014,36.02.18,36.02,36,3873.0,0.0,3873.0,0.0,0.0,0.0,0.0,0.0,0.0
30160,36.02.19.2004,36.02.19,36.02,36,2756.0,0.0,2756.0,0.0,0.0,0.0,0.0,0.0,0.0
30161,36.02.19.2006,36.02.19,36.02,36,3751.0,4.0,3751.0,0.0,4.0,0.0,0.0,0.0,0.0
30162,36.02.19.2007,36.02.19,36.02,36,2435.0,2.0,2435.0,0.0,0.0,0.0,2.0,0.0,0.0
30163,36.02.19.2009,36.02.19,36.02,36,2753.0,0.0,2753.0,0.0,0.0,0.0,0.0,0.0,0.0
30164,36.02.19.2011,36.02.19,36.02,36,2638.0,0.0,2638.0,0.0,0.0,0.0,0.0,0.0,0.0
30165,36.02.19.2016,36.02.19,36.02,36,2372.0,4.0,2372.0,4.0,0.0,0.0,0.0,0.0,0.0
30166,36.02.19.2017,36.02.19,36.02,36,1961.0,0.0,1961.0,0.0,0.0,0.0,0.0,0.0,0.0
30167,36.02.19.2018,36.02.19,36.02,36,1861.0,0.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0
30168,36.02.19.2019,36.02.19,36.02,36,2417.0,0.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0
30169,36.02.19.2020,36.02.19,36.02,36,1395.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0,0.0
30170,36.02.19.2021,36.02.19,36.02,36,2209.0,0.0,2209.0,0.0,0.0,0.0,0.0,0.0,0.0
30171,36.02.19.2022,36.02.19,36.02,36,1821.0,0.0,1821.0,0.0,0.0,0.0,0.0,0.0,0.0
30172,36.02.19.2023,36.02.19,36.02,36,3268.0,1.0,3268.0,1.0,0.0,0.0,0.0,0.0,0.0
30173,36.02.20.2001,36.02.20,36.02,36,2926.0,0.0,2926.0,0.0,0.0,0.0,0.0,0.0,0.0
30174,36.02.20.2006,36.02.20,36.02,36,3008.0,0.0,3008.0,0.0,0.0,0.0,0.0,0.0,0.0
30175,36.02.20.2007,36.02.20,36.02,36,4254.0,1.0,4254.0,1.0,0.0,0.0,0.0,0.0,0.0
30176,36.02.20.2008,36.02.20,36.02,36,2605.0,0.0,2605.0,0.0,0.0,0.0,0.0,0.0,0.0
30177,36.02.20.2009,36.02.20,36.02,36,1958.0,0.0,1958.0,0.0,0.0,0.0,0.0,0.0,0.0
30178,36.02.20.2010,36.02.20,36.02,36,2755.0,0.0,2755.0,0.0,0.0,0.0,0.0,0.0,0.0
30179,36.02.21.2001,36.02.21,36.02,36,6664.0,13.0,6664.0,13.0,0.0,0.0,0.0,0.0,0.0
30180,36.02.21.2012,36.02.21,36.02,36,2544.0,0.0,2544.0,0.0,0.0,0.0,0.0,0.0,0.0
30181,36.02.21.2004,36.02.21,36.02,36,2139.0,1.0,2139.0,1.0,0.0,0.0,0.0,0.0,0.0
30182,36.02.27.2003,36.02.27,36.02,36,2156.0,0.0,2156.0,0.0,0.0,0.0,0.0,0.0,0.0
30183,36.02.21.2005,36.02.21,36.02,36,10565.0,1.0,10565.0,0.0,1.0,0.0,0.0,0.0,0.0
30184,36.02.21.2007,36.02.21,36.02,36,2791.0,1.0,2791.0,1.0,0.0,0.0,0.0,0.0,0.0
30185,36.02.21.2008,36.02.21,36.02,36,3229.0,0.0,3229.0,0.0,0.0,0.0,0.0,0.0,0.0
30186,36.02.21.2010,36.02.21,36.02,36,5322.0,0.0,5322.0,0.0,0.0,0.0,0.0,0.0,0.0
30187,36.02.21.2013,36.02.21,36.02,36,1926.0,0.0,1926.0,0.0,0.0,0.0,0.0,0.0,0.0
30188,36.02.22.2001,36.02.22,36.02,36,2672.0,0.0,2672.0,0.0,0.0,0.0,0.0,0.0,0.0
30189,36.02.22.2002,36.02.22,36.02,36,3943.0,0.0,3943.0,0.0,0.0,0.0,0.0,0.0,0.0
30190,36.02.22.2003,36.02.22,36.02,36,2029.0,1.0,2029.0,0.0,1.0,0.0,0.0,0.0,0.0
30191,36.02.22.2005,36.02.22,36.02,36,3838.0,0.0,3838.0,0.0,0.0,0.0,0.0,0.0,0.0
30192,36.02.22.2007,36.02.22,36.02,36,3555.0,0.0,3555.0,0.0,0.0,0.0,0.0,0.0,0.0
30193,36.02.22.2008,36.02.22,36.02,36,2021.0,0.0,2021.0,0.0,0.0,0.0,0.0,0.0,0.0
30194,36.02.22.2010,36.02.22,36.02,36,1910.0,0.0,1910.0,0.0,0.0,0.0,0.0,0.0,0.0
30195,36.02.23.2001,36.02.23,36.02,36,3870.0,0.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0
30196,36.02.23.2003,36.02.23,36.02,36,2734.0,1.0,2734.0,1.0,0.0,0.0,0.0,0.0,0.0
30197,36.02.23.2006,36.02.23,36.02,36,3658.0,2.0,3658.0,2.0,0.0,0.0,0.0,0.0,0.0
30198,36.02.23.2009,36.02.23,36.02,36,3279.0,0.0,3279.0,0.0,0.0,0.0,0.0,0.0,0.0
30199,36.02.24.2002,36.02.24,36.02,36,6054.0,0.0,6054.0,0.0,0.0,0.0,0.0,0.0,0.0
30200,36.02.24.2006,36.02.24,36.02,36,5837.0,9.0,5837.0,0.0,9.0,0.0,0.0,0.0,0.0
30201,36.02.24.2007,36.02.24,36.02,36,3742.0,1.0,3742.0,1.0,0.0,0.0,0.0,0.0,0.0
30202,36.02.25.2003,36.02.25,36.02,36,2902.0,0.0,2902.0,0.0,0.0,0.0,0.0,0.0,0.0
30203,36.03.05.2002,36.03.05,36.03,36,7837.0,38.0,7837.0,17.0,0.0,0.0,21.0,0.0,0.0
30204,36.02.26.2004,36.02.26,36.02,36,5226.0,0.0,5226.0,0.0,0.0,0.0,0.0,0.0,0.0
30205,36.02.26.2005,36.02.26,36.02,36,2545.0,0.0,2545.0,0.0,0.0,0.0,0.0,0.0,0.0
30206,36.03.01.2013,36.03.01,36.03,36,6512.0,0.0,6512.0,0.0,0.0,0.0,0.0,0.0,0.0
30207,36.02.26.2009,36.02.26,36.02,36,1844.0,0.0,1844.0,0.0,0.0,0.0,0.0,0.0,0.0
30208,36.02.27.2001,36.02.27,36.02,36,1966.0,0.0,1966.0,0.0,0.0,0.0,0.0,0.0,0.0
30209,36.02.27.2002,36.02.27,36.02,36,4779.0,1.0,4779.0,1.0,0.0,0.0,0.0,0.0,0.0
30210,36.02.27.2007,36.02.27,36.02,36,2750.0,0.0,2750.0,0.0,0.0,0.0,0.0,0.0,0.0
30211,36.02.27.2008,36.02.27,36.02,36,1931.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0
30212,36.02.27.2009,36.02.27,36.02,36,1710.0,0.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0
30213,36.02.28.2002,36.02.28,36.02,36,2164.0,0.0,2164.0,0.0,0.0,0.0,0.0,0.0,0.0
30214,36.02.28.2004,36.02.28,36.02,36,1777.0,0.0,1777.0,0.0,0.0,0.0,0.0,0.0,0.0
30215,36.03.01.2005,36.03.01,36.03,36,8507.0,332.0,8507.0,195.0,39.0,0.0,98.0,0.0,0.0
30216,36.03.01.2009,36.03.01,36.03,36,13259.0,114.0,13259.0,77.0,21.0,0.0,16.0,0.0,0.0
30217,36.03.01.1001,36.03.01,36.03,36,9990.0,189.0,9990.0,137.0,20.0,0.0,32.0,0.0,0.0
30218,36.03.02.2004,36.03.02,36.03,36,8022.0,7.0,8022.0,6.0,1.0,0.0,0.0,0.0,0.0
30219,36.03.03.1001,36.03.03,36.03,36,13723.0,855.0,13723.0,437.0,117.0,8.0,286.0,7.0,0.0
30220,36.03.03.2002,36.03.03,36.03,36,5359.0,72.0,5359.0,41.0,24.0,2.0,5.0,0.0,0.0
30221,36.03.03.2005,36.03.03,36.03,36,12764.0,668.0,12764.0,466.0,156.0,28.0,18.0,0.0,0.0
30222,36.03.03.2006,36.03.03,36.03,36,4379.0,23.0,4379.0,13.0,10.0,0.0,0.0,0.0,0.0
30223,36.03.03.2008,36.03.03,36.03,36,8949.0,287.0,8949.0,148.0,101.0,7.0,31.0,0.0,0.0
30224,36.03.03.2009,36.03.03,36.03,36,5422.0,25.0,5422.0,2.0,0.0,0.0,23.0,0.0,0.0
30225,36.03.04.2005,36.03.04,36.03,36,6487.0,157.0,6487.0,107.0,15.0,9.0,26.0,0.0,0.0
30226,36.03.03.2010,36.03.03,36.03,36,11420.0,2225.0,11420.0,1383.0,565.0,40.0,230.0,0.0,7.0
30227,36.03.03.2011,36.03.03,36.03,36,7209.0,136.0,7209.0,46.0,10.0,0.0,80.0,0.0,0.0
30228,36.03.03.2014,36.03.03,36.03,36,6332.0,39.0,6332.0,38.0,1.0,0.0,0.0,0.0,0.0
30229,36.03.04.2001,36.03.04,36.03,36,3732.0,2.0,3732.0,2.0,0.0,0.0,0.0,0.0,0.0
30230,36.03.04.2003,36.03.04,36.03,36,4037.0,80.0,4037.0,27.0,2.0,0.0,51.0,0.0,0.0
30231,36.03.04.2004,36.03.04,36.03,36,6000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
30232,36.03.04.2006,36.03.04,36.03,36,4850.0,356.0,4850.0,175.0,181.0,0.0,0.0,0.0,0.0
30233,36.03.04.2010,36.03.04,36.03,36,3041.0,8.0,3041.0,3.0,0.0,0.0,5.0,0.0,0.0
30234,36.03.05.2003,36.03.05,36.03,36,8907.0,172.0,8907.0,109.0,43.0,6.0,14.0,0.0,0.0
30235,36.03.05.2008,36.03.05,36.03,36,7373.0,398.0,7373.0,301.0,30.0,0.0,67.0,0.0,0.0
30236,36.03.09.2005,36.03.09,36.03,36,6362.0,4.0,6362.0,4.0,0.0,0.0,0.0,0.0,0.0
30237,36.03.05.2017,36.03.05,36.03,36,10315.0,249.0,10315.0,197.0,36.0,0.0,16.0,0.0,0.0
30238,36.03.06.2001,36.03.06,36.03,36,5427.0,0.0,5427.0,0.0,0.0,0.0,0.0,0.0,0.0
30239,36.03.06.2009,36.03.06,36.03,36,7389.0,2.0,7389.0,1.0,0.0,0.0,0.0,1.0,0.0
30240,36.03.06.2015,36.03.06,36.03,36,7583.0,9.0,7583.0,6.0,0.0,0.0,3.0,0.0,0.0
30241,36.03.06.2018,36.03.06,36.03,36,9392.0,4.0,9392.0,1.0,3.0,0.0,0.0,0.0,0.0
